order_id,customer_id,rider_id,facility_id,order_date,order_time,service_type,weight_kg,base_price_per_kg,discount_pct,final_amount,payment_method,status,pickup_time,delivery_time,customer_rating,is_first_order,promo_used
ORD00143,CUST0187,RIDER053,FAC01,14-04-2024,7.09.55,Premium Care,5.5,599,20,2635.6,Credit Card,Cancelled,,,,FALSE,FALSE
ORD00144,CUST0114,RIDER001,FAC06,19-08-2024,1.40.42,Premium Care,5.2,599,10,2803.32,Debit Card,Completed,19-08-2024 4.41,19-08-2024 15.15,4.6,FALSE,FALSE
ORD00145,CUST0210,RIDER007,FAC05,10-02-2024,10.30.26,Ironing,5.9,149,0,879.1,Wallet,Completed,10-02-2024 12.43,11-02-2024 12.00,3,TRUE,FALSE
ORD00146,CUST0429,RIDER044,FAC02,17-06-2023,10.52.46,Wash & Iron,6.8,299,0,2033.2,Cash,Completed,17-06-2023 11.45,18-06-2023 4.04,3.6,FALSE,FALSE
ORD00147,CUST0472,RIDER059,FAC03,23-01-2024,10.50.23,Wash & Fold,4.7,199,0,935.3,Wallet,Completed,23-01-2024 14.16,24-01-2024 6.59,2.9,FALSE,TRUE
ORD00148,CUST0128,RIDER018,FAC07,25-05-2024,17.05.41,Premium Care,5.2,599,0,3114.8,Debit Card,Completed,25-05-2024 19.03,26-05-2024 14.24,4.9,FALSE,TRUE
ORD00149,CUST0378,RIDER060,FAC04,17-11-2023,14.07.59,Premium Care,5.9,599,10,3180.69,Credit Card,Completed,17-11-2023 17.35,18-11-2023 11.04,3,FALSE,FALSE
ORD00150,CUST0060,RIDER049,FAC06,16-12-2024,12.15.32,Dry Clean,7.9,399,10,2836.89,Wallet,Completed,16-12-2024 14.31,17-12-2024 10.39,3.7,FALSE,FALSE
ORD00151,CUST0344,RIDER004,FAC04,21-11-2023,6.21.09,Premium Care,3,599,20,1437.6,Debit Card,Completed,21-11-2023 8.40,21-11-2023 16.25,4.4,FALSE,FALSE
ORD00152,CUST0232,RIDER007,FAC04,14-07-2023,14.47.44,Dry Clean,6.9,399,10,2477.79,Wallet,Completed,14-07-2023 16.00,15-07-2023 9.28,3.5,FALSE,FALSE
ORD00153,CUST0161,RIDER036,FAC01,24-06-2024,16.46.32,Ironing,5.9,149,0,879.1,UPI,Completed,24-06-2024 18.37,25-06-2024 20.48,4.4,FALSE,FALSE
ORD00154,CUST0379,RIDER039,FAC04,30-10-2024,7.51.08,Wash & Iron,6.8,299,20,1626.56,Credit Card,Delayed,30-10-2024 10.50,31-10-2024 1.37,,FALSE,TRUE
ORD00155,CUST0136,RIDER009,FAC03,14-06-2024,5.41.00,Wash & Fold,2.3,199,0,457.7,Wallet,Cancelled,,,,FALSE,TRUE
ORD00156,CUST0339,RIDER020,FAC08,29-12-2023,5.02.46,Dry Clean,1.3,399,20,414.96,Wallet,Cancelled,,,,FALSE,TRUE
ORD00157,CUST0275,RIDER026,FAC02,03-07-2024,16.08.25,Ironing,4.7,149,30,490.21,Debit Card,Cancelled,,,,FALSE,FALSE
ORD00158,CUST0333,RIDER001,FAC02,15-09-2023,18.45.25,Ironing,3.5,149,0,521.5,Debit Card,Cancelled,,,,FALSE,FALSE
ORD00159,CUST0132,RIDER035,FAC05,21-04-2024,16.13.03,Premium Care,2.7,599,0,1617.3,UPI,Completed,21-04-2024 18.03,22-04-2024 15.36,4.8,FALSE,FALSE
ORD00160,CUST0086,RIDER050,FAC01,15-09-2024,13.35.19,Premium Care,4.1,599,0,2455.9,UPI,Delayed,15-09-2024 14.45,16-09-2024 8.54,,FALSE,FALSE
ORD00161,CUST0419,RIDER005,FAC03,15-06-2023,13.52.20,Wash & Iron,6.8,299,0,2033.2,UPI,Delayed,15-06-2023 17.26,16-06-2023 14.39,,FALSE,FALSE
ORD00162,CUST0209,RIDER025,FAC08,09-03-2023,23.30.28,Wash & Fold,1.4,199,10,250.74,Cash,Cancelled,,,,FALSE,TRUE
ORD00163,CUST0435,RIDER005,FAC06,06-06-2024,23.11.53,Wash & Fold,4.7,199,10,841.77,Wallet,Cancelled,,,,TRUE,FALSE
ORD00164,CUST0081,RIDER035,FAC04,23-08-2023,1.35.03,Premium Care,1.6,599,10,862.56,Credit Card,Completed,23-08-2023 3.25,24-08-2023 1.16,4.4,FALSE,FALSE
ORD00165,CUST0448,RIDER036,FAC03,18-08-2023,2.47.49,Dry Clean,3.1,399,20,989.52,UPI,Delayed,18-08-2023 5.33,19-08-2023 5.49,,TRUE,FALSE
ORD00166,CUST0212,RIDER058,FAC03,03-11-2023,2.12.55,Premium Care,4.8,599,0,2875.2,Credit Card,Completed,03-11-2023 5.20,04-11-2023 5.17,3,FALSE,FALSE
ORD00167,CUST0237,RIDER042,FAC02,31-03-2023,0.43.08,Dry Clean,5.7,399,0,2274.3,Debit Card,Completed,31-03-2023 4.11,01-04-2023 5.58,4.2,FALSE,TRUE
ORD00168,CUST0461,RIDER013,FAC06,26-03-2024,23.05.14,Wash & Iron,7.7,299,0,2302.3,Cash,Delayed,27-03-2024 1.52,27-03-2024 11.55,,FALSE,FALSE
ORD00169,CUST0403,RIDER015,FAC07,26-08-2023,10.12.14,Premium Care,2.1,599,0,1257.9,Debit Card,Completed,26-08-2023 14.03,27-08-2023 0.43,4.6,TRUE,FALSE
ORD00170,CUST0042,RIDER054,FAC05,12-11-2024,20.58.40,Wash & Iron,4.2,299,0,1255.8,Credit Card,Completed,12-11-2024 23.10,13-11-2024 9.25,4.7,FALSE,FALSE
ORD00171,CUST0394,RIDER038,FAC04,01-05-2024,17.01.21,Wash & Fold,6.1,199,20,971.12,UPI,Cancelled,,,,FALSE,FALSE
ORD00172,CUST0149,RIDER009,FAC08,24-02-2024,4.18.38,Wash & Iron,5.6,299,0,1674.4,Wallet,Completed,24-02-2024 5.35,25-02-2024 3.57,3.8,FALSE,FALSE
ORD00173,CUST0082,RIDER012,FAC03,29-05-2024,17.13.20,Dry Clean,6.9,399,20,2202.48,Cash,Cancelled,,,,FALSE,TRUE
ORD00174,CUST0185,RIDER025,FAC08,14-08-2024,10.52.26,Wash & Iron,2.6,299,0,777.4,Cash,Completed,14-08-2024 11.31,15-08-2024 0.03,4.7,TRUE,FALSE
ORD00175,CUST0335,RIDER025,FAC06,22-03-2023,4.15.13,Premium Care,5.4,599,0,3234.6,Wallet,Delayed,22-03-2023 5.40,22-03-2023 22.49,,FALSE,FALSE
ORD00176,CUST0406,RIDER031,FAC01,06-02-2024,7.17.40,Ironing,3.6,149,20,429.12,Wallet,Cancelled,,,,FALSE,FALSE
ORD00177,CUST0061,RIDER043,FAC04,28-06-2023,15.20.19,Wash & Fold,4.6,199,0,915.4,Cash,Completed,28-06-2023 16.29,29-06-2023 7.26,4.5,FALSE,FALSE
ORD00178,CUST0083,RIDER009,FAC01,07-01-2024,21.45.06,Wash & Iron,2.5,299,0,747.5,Wallet,Completed,07-01-2024 22.19,08-01-2024 7.15,2.9,FALSE,FALSE
ORD00179,CUST0485,RIDER006,FAC04,06-02-2024,6.52.49,Wash & Iron,5.2,299,0,1554.8,Cash,Completed,06-02-2024 10.27,07-02-2024 8.12,4,FALSE,FALSE
ORD00180,CUST0352,RIDER022,FAC08,20-06-2023,9.14.16,Wash & Iron,5.2,299,10,1399.32,Wallet,Completed,20-06-2023 11.55,21-06-2023 4.26,4,FALSE,FALSE
ORD00181,CUST0091,RIDER031,FAC01,26-03-2023,7.53.37,Wash & Fold,2.4,199,20,382.08,Wallet,Cancelled,,,,FALSE,TRUE
ORD00182,CUST0268,RIDER027,FAC06,10-01-2024,13.37.21,Dry Clean,7.3,399,0,2912.7,UPI,Completed,10-01-2024 17.15,11-01-2024 15.30,4.2,FALSE,FALSE
ORD00183,CUST0393,RIDER015,FAC02,10-01-2024,11.25.56,Wash & Iron,3.5,299,20,837.2,Debit Card,Delayed,10-01-2024 13.56,11-01-2024 5.06,,FALSE,FALSE
ORD00184,CUST0336,RIDER014,FAC06,20-07-2023,5.49.59,Dry Clean,1,399,10,359.1,Cash,Completed,20-07-2023 8.21,20-07-2023 17.29,3.4,FALSE,FALSE
ORD00185,CUST0105,RIDER027,FAC08,17-07-2023,0.03.24,Ironing,7,149,0,1043,Credit Card,Completed,17-07-2023 2.41,18-07-2023 4.20,3.4,FALSE,FALSE
ORD00186,CUST0118,RIDER029,FAC03,27-08-2023,4.25.40,Premium Care,3.4,599,10,1832.94,UPI,Delayed,27-08-2023 5.24,28-08-2023 4.11,,FALSE,FALSE
ORD00187,CUST0047,RIDER053,FAC03,20-09-2023,20.56.19,Premium Care,5.3,599,10,2857.23,Cash,Completed,20-09-2023 22.00,21-09-2023 22.22,4.8,FALSE,TRUE
ORD00188,CUST0147,RIDER046,FAC01,22-06-2023,6.05.49,Ironing,1.6,149,0,238.4,Credit Card,Completed,22-06-2023 9.51,23-06-2023 1.22,4.1,FALSE,FALSE
ORD00189,CUST0346,RIDER003,FAC06,25-05-2024,5.12.33,Premium Care,3,599,0,1797,Credit Card,Cancelled,,,,FALSE,FALSE
ORD00190,CUST0361,RIDER005,FAC02,09-03-2023,10.52.02,Ironing,6.5,149,0,968.5,Wallet,Completed,09-03-2023 12.47,09-03-2023 23.25,3.2,FALSE,FALSE
ORD00191,CUST0003,RIDER017,FAC03,28-09-2023,8.57.56,Ironing,7.7,149,0,1147.3,Cash,Cancelled,,,,FALSE,FALSE
ORD00192,CUST0295,RIDER017,FAC08,26-01-2024,19.45.11,Ironing,3.4,149,0,506.6,Cash,Cancelled,,,,FALSE,FALSE
ORD00193,CUST0133,RIDER005,FAC07,11-08-2024,8.19.31,Ironing,7.7,149,0,1147.3,Credit Card,Completed,11-08-2024 11.57,12-08-2024 11.26,4.2,FALSE,FALSE
ORD00194,CUST0421,RIDER022,FAC02,02-10-2023,6.11.29,Premium Care,4.7,599,10,2533.77,Wallet,Completed,02-10-2023 7.33,02-10-2023 17.34,4.8,FALSE,FALSE
ORD00195,CUST0121,RIDER048,FAC04,25-11-2024,15.15.47,Premium Care,2.9,599,20,1389.68,Debit Card,Delayed,25-11-2024 19.01,26-11-2024 6.54,,FALSE,FALSE
ORD00196,CUST0315,RIDER001,FAC01,13-07-2023,22.39.36,Premium Care,3.5,599,10,1886.85,Cash,Completed,14-07-2023 2.22,14-07-2023 22.52,3.4,FALSE,FALSE
ORD00197,CUST0028,RIDER034,FAC07,15-11-2024,6.47.33,Premium Care,7.1,599,0,4252.9,Cash,Cancelled,,,,FALSE,TRUE
ORD00198,CUST0353,RIDER001,FAC01,27-09-2023,17.56.07,Wash & Iron,7,299,10,1883.7,Credit Card,Completed,27-09-2023 21.51,28-09-2023 18.20,3.4,TRUE,FALSE
ORD00199,CUST0256,RIDER028,FAC04,31-10-2024,9.53.59,Ironing,2.3,149,0,342.7,Cash,Completed,31-10-2024 12.02,01-11-2024 6.49,4.3,FALSE,FALSE
ORD00200,CUST0412,RIDER016,FAC07,06-08-2023,4.40.20,Wash & Iron,2.3,299,0,687.7,Cash,Cancelled,,,,FALSE,FALSE
ORD00201,CUST0265,RIDER035,FAC06,27-07-2024,15.25.15,Dry Clean,4.3,399,0,1715.7,Cash,Completed,27-07-2024 17.40,28-07-2024 20.17,3.3,FALSE,FALSE
ORD00202,CUST0172,RIDER017,FAC06,06-11-2023,10.44.59,Wash & Fold,5.8,199,0,1154.2,Debit Card,Completed,06-11-2023 12.55,07-11-2023 8.09,3.9,FALSE,FALSE
ORD00203,CUST0090,RIDER050,FAC05,16-01-2023,9.45.26,Wash & Iron,1.8,299,20,430.56,Debit Card,Cancelled,,,,FALSE,FALSE
ORD00204,CUST0328,RIDER052,FAC06,24-08-2024,18.16.54,Wash & Iron,7.2,299,0,2152.8,Cash,Completed,24-08-2024 20.24,25-08-2024 22.21,4.1,FALSE,FALSE
ORD00205,CUST0203,RIDER018,FAC08,25-02-2023,9.57.00,Wash & Fold,2.1,199,0,417.9,Debit Card,Completed,25-02-2023 12.44,26-02-2023 9.44,4.4,FALSE,FALSE
ORD00206,CUST0041,RIDER014,FAC03,10-05-2023,23.02.08,Dry Clean,7,399,0,2793,Cash,Completed,11-05-2023 1.51,12-05-2023 3.10,2.8,TRUE,FALSE
ORD00207,CUST0477,RIDER057,FAC07,01-03-2024,23.32.45,Wash & Fold,1.2,199,0,238.8,Debit Card,Completed,02-03-2024 0.24,02-03-2024 18.42,3.1,FALSE,FALSE
ORD00208,CUST0244,RIDER030,FAC05,09-04-2023,4.29.06,Dry Clean,4.7,399,0,1875.3,Wallet,Completed,09-04-2023 7.18,10-04-2023 6.26,3.6,FALSE,FALSE
ORD00209,CUST0274,RIDER020,FAC06,18-05-2023,12.12.07,Premium Care,5.2,599,10,2803.32,Cash,Delayed,18-05-2023 15.46,19-05-2023 7.52,,FALSE,FALSE
ORD00210,CUST0070,RIDER023,FAC05,10-12-2023,4.52.23,Ironing,3.6,149,0,536.4,Cash,Completed,10-12-2023 5.24,10-12-2023 23.20,3.8,FALSE,FALSE
ORD00211,CUST0097,RIDER027,FAC07,09-08-2024,19.01.54,Wash & Iron,3.1,299,10,834.21,Cash,Completed,09-08-2024 21.37,10-08-2024 20.03,3.1,FALSE,FALSE
ORD00212,CUST0414,RIDER045,FAC05,05-10-2024,10.59.45,Wash & Iron,2.5,299,0,747.5,Debit Card,Delayed,05-10-2024 12.20,06-10-2024 10.54,,FALSE,FALSE
ORD00213,CUST0140,RIDER045,FAC08,28-07-2023,19.12.20,Wash & Iron,2.3,299,0,687.7,Credit Card,Completed,28-07-2023 20.43,29-07-2023 16.25,3.3,FALSE,FALSE
ORD00214,CUST0078,RIDER001,FAC08,18-01-2023,4.32.58,Dry Clean,7.8,399,0,3112.2,Credit Card,Completed,18-01-2023 7.33,19-01-2023 4.06,3.4,FALSE,FALSE
ORD00215,CUST0398,RIDER026,FAC02,16-10-2023,11.20.36,Wash & Iron,5.9,299,0,1764.1,Wallet,Completed,16-10-2023 14.47,17-10-2023 15.02,3.7,FALSE,FALSE
ORD00216,CUST0378,RIDER003,FAC04,26-09-2024,18.39.27,Wash & Iron,6.8,299,0,2033.2,Cash,Delayed,26-09-2024 20.01,27-09-2024 17.47,,FALSE,TRUE
ORD00217,CUST0382,RIDER060,FAC02,01-06-2024,7.17.12,Dry Clean,4.3,399,10,1544.13,Debit Card,Completed,01-06-2024 11.03,01-06-2024 22.22,3.7,FALSE,FALSE
ORD00218,CUST0062,RIDER026,FAC04,10-02-2023,10.58.53,Dry Clean,7.8,399,0,3112.2,UPI,Completed,10-02-2023 12.37,10-02-2023 23.10,4.9,FALSE,FALSE
ORD00219,CUST0477,RIDER049,FAC01,18-06-2024,16.49.40,Premium Care,2.1,599,10,1132.11,UPI,Completed,18-06-2024 17.52,19-06-2024 3.45,3.4,FALSE,FALSE
ORD00220,CUST0225,RIDER047,FAC04,25-03-2023,9.55.32,Dry Clean,4.4,399,0,1755.6,UPI,Cancelled,,,,FALSE,FALSE
ORD00221,CUST0291,RIDER012,FAC06,15-04-2023,15.35.23,Ironing,7.3,149,0,1087.7,Debit Card,Completed,15-04-2023 18.02,16-04-2023 11.47,4.3,FALSE,FALSE
ORD00222,CUST0001,RIDER050,FAC07,11-12-2024,7.01.51,Premium Care,2.1,599,0,1257.9,Credit Card,Completed,11-12-2024 8.33,11-12-2024 21.02,4.7,FALSE,FALSE
ORD00223,CUST0393,RIDER036,FAC03,26-04-2024,17.18.57,Dry Clean,3.2,399,0,1276.8,Wallet,Cancelled,,,,FALSE,FALSE
ORD00224,CUST0104,RIDER007,FAC08,08-09-2023,2.57.48,Wash & Fold,1.7,199,10,304.47,Credit Card,Completed,08-09-2023 6.23,08-09-2023 17.28,2.7,FALSE,FALSE
ORD00225,CUST0007,RIDER060,FAC04,26-05-2024,0.32.28,Wash & Iron,4.7,299,10,1264.77,Cash,Completed,26-05-2024 1.12,26-05-2024 13.37,4.8,FALSE,FALSE
ORD00226,CUST0316,RIDER018,FAC01,11-05-2024,6.16.15,Wash & Fold,3.5,199,10,626.85,UPI,Completed,11-05-2024 9.38,12-05-2024 7.03,4.6,TRUE,FALSE
ORD00227,CUST0321,RIDER012,FAC07,08-02-2024,11.54.26,Wash & Fold,1.7,199,0,338.3,UPI,Completed,08-02-2024 13.04,09-02-2024 6.02,4.4,FALSE,FALSE
ORD00228,CUST0274,RIDER039,FAC08,29-06-2024,16.29.20,Wash & Iron,7.2,299,0,2152.8,Debit Card,Completed,29-06-2024 18.54,30-06-2024 12.18,4.8,FALSE,FALSE
ORD00229,CUST0193,RIDER050,FAC05,18-10-2024,5.13.13,Ironing,3.9,149,10,522.99,Debit Card,Delayed,18-10-2024 6.51,18-10-2024 19.16,,FALSE,FALSE
ORD00230,CUST0004,RIDER020,FAC04,05-11-2023,10.18.16,Wash & Fold,6.1,199,30,849.73,Credit Card,Cancelled,,,,FALSE,TRUE
ORD00231,CUST0183,RIDER010,FAC03,30-09-2024,10.04.14,Ironing,7.4,149,0,1102.6,Debit Card,Cancelled,,,,FALSE,FALSE
ORD00232,CUST0167,RIDER051,FAC08,30-06-2023,23.19.32,Ironing,6.7,149,0,998.3,Credit Card,Completed,01-07-2023 1.49,01-07-2023 12.53,3.7,FALSE,FALSE
ORD00233,CUST0472,RIDER050,FAC06,28-09-2024,12.52.18,Wash & Fold,5.2,199,0,1034.8,Debit Card,Delayed,28-09-2024 16.12,29-09-2024 7.37,,FALSE,FALSE
ORD00234,CUST0324,RIDER025,FAC01,23-12-2024,13.02.37,Wash & Fold,7.1,199,0,1412.9,Debit Card,Delayed,23-12-2024 16.31,24-12-2024 17.30,,FALSE,FALSE
ORD00235,CUST0229,RIDER049,FAC02,14-03-2024,18.44.22,Dry Clean,3.3,399,10,1185.03,Credit Card,Completed,14-03-2024 19.24,15-03-2024 16.22,3.6,FALSE,TRUE
ORD00236,CUST0397,RIDER045,FAC03,19-09-2023,2.37.44,Wash & Fold,4.3,199,10,770.13,Credit Card,Cancelled,,,,FALSE,TRUE
ORD00237,CUST0221,RIDER021,FAC02,04-11-2023,1.16.35,Premium Care,2.4,599,10,1293.84,UPI,Delayed,04-11-2023 3.36,04-11-2023 15.30,,FALSE,FALSE
ORD00238,CUST0421,RIDER052,FAC08,28-09-2023,12.55.44,Dry Clean,3.2,399,0,1276.8,Wallet,Completed,28-09-2023 16.07,29-09-2023 2.52,2.9,TRUE,FALSE
ORD00239,CUST0475,RIDER010,FAC05,05-06-2023,2.24.07,Ironing,2.1,149,10,281.61,UPI,Completed,05-06-2023 3.17,05-06-2023 13.10,3.4,FALSE,FALSE
ORD00240,CUST0248,RIDER040,FAC03,01-01-2024,23.37.26,Wash & Fold,3.3,199,10,591.03,UPI,Completed,02-01-2024 0.50,02-01-2024 17.46,3.4,FALSE,FALSE
ORD00241,CUST0005,RIDER005,FAC07,18-07-2023,10.03.05,Dry Clean,1.4,399,0,558.6,Debit Card,Delayed,18-07-2023 12.42,18-07-2023 21.58,,FALSE,FALSE
ORD00242,CUST0364,RIDER007,FAC06,07-10-2023,18.58.17,Wash & Fold,1.1,199,20,175.12,Cash,Delayed,07-10-2023 20.49,08-10-2023 22.28,,FALSE,FALSE
ORD00243,CUST0171,RIDER032,FAC07,25-05-2023,19.04.19,Dry Clean,4.5,399,0,1795.5,Credit Card,Delayed,25-05-2023 19.38,26-05-2023 8.09,,TRUE,FALSE
ORD00244,CUST0199,RIDER057,FAC01,04-10-2023,0.43.42,Ironing,2.7,149,30,281.61,Wallet,Cancelled,,,,FALSE,FALSE
ORD00245,CUST0352,RIDER015,FAC07,23-09-2023,11.21.20,Wash & Iron,5.6,299,0,1674.4,Credit Card,Completed,23-09-2023 13.40,24-09-2023 10.37,3.9,FALSE,FALSE
ORD00246,CUST0442,RIDER009,FAC05,15-04-2024,4.53.38,Ironing,4.1,149,0,610.9,Wallet,Delayed,15-04-2024 5.52,16-04-2024 0.13,,FALSE,FALSE
ORD00247,CUST0061,RIDER012,FAC06,07-12-2024,1.01.37,Dry Clean,5.6,399,0,2234.4,Credit Card,Completed,07-12-2024 2.38,07-12-2024 21.34,4.3,FALSE,FALSE
ORD00248,CUST0055,RIDER009,FAC03,18-11-2023,14.16.04,Wash & Iron,3.1,299,10,834.21,UPI,Delayed,18-11-2023 18.02,19-11-2023 7.31,,FALSE,FALSE
ORD00249,CUST0400,RIDER031,FAC03,27-07-2023,6.40.46,Premium Care,5,599,0,2995,Wallet,Completed,27-07-2023 7.59,27-07-2023 15.36,4.6,FALSE,FALSE
ORD00250,CUST0474,RIDER018,FAC07,23-05-2023,21.34.12,Wash & Iron,4.4,299,0,1315.6,Credit Card,Completed,23-05-2023 22.51,24-05-2023 15.09,4.4,FALSE,FALSE
ORD00251,CUST0127,RIDER028,FAC07,21-02-2023,8.52.13,Dry Clean,7.5,399,30,2094.75,UPI,Cancelled,,,,FALSE,FALSE
ORD00252,CUST0403,RIDER003,FAC02,13-07-2024,9.31.05,Ironing,3.8,149,20,452.96,Cash,Cancelled,,,,FALSE,FALSE
ORD00253,CUST0493,RIDER004,FAC04,12-11-2024,19.00.14,Dry Clean,4.6,399,0,1835.4,Debit Card,Delayed,12-11-2024 19.38,13-11-2024 11.08,,FALSE,FALSE
ORD00254,CUST0238,RIDER054,FAC08,23-08-2024,22.23.05,Ironing,4.2,149,0,625.8,UPI,Cancelled,,,,FALSE,TRUE
ORD00255,CUST0233,RIDER038,FAC04,27-08-2024,20.36.02,Premium Care,7.6,599,10,4097.16,Cash,Completed,27-08-2024 22.28,28-08-2024 11.20,2.7,FALSE,FALSE
ORD00256,CUST0363,RIDER025,FAC03,06-07-2024,14.45.26,Dry Clean,6,399,0,2394,Cash,Completed,06-07-2024 17.43,07-07-2024 12.18,3.9,TRUE,TRUE
ORD00257,CUST0215,RIDER020,FAC05,18-09-2023,8.27.10,Premium Care,7.1,599,20,3402.32,Cash,Completed,18-09-2023 11.59,18-09-2023 23.38,3.2,FALSE,FALSE
ORD00258,CUST0312,RIDER057,FAC08,07-06-2023,13.25.47,Wash & Fold,5.4,199,0,1074.6,Credit Card,Completed,07-06-2023 15.40,08-06-2023 9.15,3,FALSE,FALSE
ORD00259,CUST0107,RIDER004,FAC03,10-12-2023,5.09.13,Wash & Fold,5.2,199,0,1034.8,Credit Card,Cancelled,,,,TRUE,FALSE
ORD00260,CUST0092,RIDER011,FAC05,23-04-2023,21.58.31,Wash & Fold,5.7,199,20,907.44,Wallet,Completed,23-04-2023 23.38,24-04-2023 8.25,4.2,FALSE,FALSE
ORD00261,CUST0189,RIDER058,FAC07,12-03-2024,15.44.33,Dry Clean,7.8,399,10,2800.98,UPI,Completed,12-03-2024 19.30,13-03-2024 4.46,4.4,FALSE,TRUE
ORD00262,CUST0314,RIDER004,FAC02,01-01-2024,16.39.43,Dry Clean,1.9,399,20,606.48,Wallet,Completed,01-01-2024 19.00,02-01-2024 12.50,4.3,FALSE,FALSE
ORD00263,CUST0295,RIDER040,FAC06,11-01-2024,16.07.53,Premium Care,7.5,599,30,3144.75,Credit Card,Completed,11-01-2024 18.07,12-01-2024 16.54,4,FALSE,FALSE
ORD00264,CUST0013,RIDER030,FAC02,22-01-2024,14.34.00,Wash & Iron,6.7,299,20,1602.64,Credit Card,Completed,22-01-2024 17.32,23-01-2024 18.10,4.5,FALSE,FALSE
ORD00265,CUST0035,RIDER020,FAC05,17-09-2023,6.20.19,Ironing,4.9,149,10,657.09,Wallet,Completed,17-09-2023 9.04,18-09-2023 5.00,3.9,FALSE,TRUE
ORD00266,CUST0473,RIDER044,FAC08,16-09-2023,20.50.36,Ironing,3.8,149,0,566.2,Cash,Completed,17-09-2023 0.15,17-09-2023 12.24,4.5,FALSE,FALSE
ORD00267,CUST0029,RIDER054,FAC05,02-05-2024,3.51.52,Wash & Iron,7.2,299,0,2152.8,Wallet,Completed,02-05-2024 5.58,03-05-2024 5.29,4.3,FALSE,FALSE
ORD00268,CUST0174,RIDER025,FAC03,11-06-2023,18.17.37,Premium Care,5.8,599,10,3126.78,Wallet,Completed,11-06-2023 19.01,12-06-2023 6.23,4,FALSE,TRUE
ORD00269,CUST0191,RIDER029,FAC05,30-08-2024,15.56.52,Ironing,5.9,149,0,879.1,Credit Card,Completed,30-08-2024 17.23,31-08-2024 3.42,3.8,FALSE,FALSE
ORD00270,CUST0175,RIDER060,FAC08,30-01-2023,1.05.38,Dry Clean,7.4,399,0,2952.6,Wallet,Completed,30-01-2023 4.23,31-01-2023 3.59,3.3,FALSE,FALSE
ORD00271,CUST0060,RIDER001,FAC05,18-03-2023,7.32.30,Premium Care,5.7,599,0,3414.3,UPI,Delayed,18-03-2023 8.10,18-03-2023 23.52,,FALSE,FALSE
ORD00272,CUST0389,RIDER020,FAC04,09-03-2023,15.12.44,Ironing,4.3,149,0,640.7,Debit Card,Cancelled,,,,FALSE,FALSE
ORD00273,CUST0319,RIDER036,FAC02,18-02-2024,10.20.24,Ironing,6.4,149,10,858.24,Credit Card,Completed,18-02-2024 11.21,18-02-2024 23.19,3.9,FALSE,FALSE
ORD00274,CUST0067,RIDER002,FAC08,01-07-2024,2.06.16,Ironing,5,149,0,745,UPI,Completed,01-07-2024 4.45,01-07-2024 18.44,2.8,TRUE,FALSE
ORD00275,CUST0419,RIDER013,FAC02,20-05-2023,0.29.05,Premium Care,7.2,599,10,3881.52,Cash,Delayed,20-05-2023 3.25,20-05-2023 22.09,,FALSE,TRUE
ORD00276,CUST0115,RIDER010,FAC05,15-09-2024,4.53.50,Wash & Iron,1.7,299,0,508.3,Debit Card,Delayed,15-09-2024 7.52,15-09-2024 23.43,,FALSE,FALSE
ORD00277,CUST0246,RIDER030,FAC03,31-05-2024,15.51.55,Ironing,6.5,149,20,774.8,Debit Card,Completed,31-05-2024 18.04,01-06-2024 2.28,4.4,FALSE,TRUE
ORD00278,CUST0237,RIDER026,FAC07,21-03-2023,22.47.43,Wash & Iron,6.7,299,10,1802.97,Credit Card,Completed,22-03-2023 1.14,22-03-2023 10.07,4.1,FALSE,FALSE
ORD00279,CUST0176,RIDER035,FAC04,26-10-2023,2.51.26,Wash & Fold,3.4,199,20,541.28,Credit Card,Cancelled,,,,FALSE,TRUE
ORD00280,CUST0091,RIDER020,FAC07,24-12-2024,0.32.55,Premium Care,6.9,599,0,4133.1,UPI,Cancelled,,,,FALSE,FALSE
ORD00281,CUST0463,RIDER049,FAC01,08-04-2024,5.48.09,Wash & Iron,3.3,299,10,888.03,Credit Card,Completed,08-04-2024 6.37,09-04-2024 6.06,4.2,FALSE,FALSE
ORD00282,CUST0471,RIDER060,FAC07,23-04-2024,3.05.48,Premium Care,4.1,599,0,2455.9,Debit Card,Completed,23-04-2024 4.38,24-04-2024 3.18,5,FALSE,FALSE
ORD00283,CUST0361,RIDER036,FAC06,01-02-2024,10.59.26,Wash & Iron,6.9,299,20,1650.48,UPI,Completed,01-02-2024 12.46,02-02-2024 5.46,4.7,FALSE,FALSE
ORD00284,CUST0089,RIDER031,FAC03,29-06-2024,10.21.52,Premium Care,3.8,599,0,2276.2,Credit Card,Completed,29-06-2024 12.17,30-06-2024 3.32,3.9,FALSE,FALSE
ORD00285,CUST0370,RIDER057,FAC08,21-11-2023,1.50.00,Dry Clean,3,399,20,957.6,Cash,Completed,21-11-2023 2.48,21-11-2023 11.07,4.9,TRUE,TRUE
ORD00286,CUST0261,RIDER028,FAC08,17-09-2024,23.50.26,Wash & Iron,7,299,20,1674.4,Cash,Delayed,18-09-2024 2.27,18-09-2024 17.28,,FALSE,TRUE
ORD00287,CUST0296,RIDER024,FAC01,14-04-2024,14.03.44,Wash & Fold,5,199,20,796,UPI,Completed,14-04-2024 17.03,15-04-2024 6.45,3.9,FALSE,TRUE
